Name,CW_M11977_Mandible,CW_NR1328_Mandible,CW_NR1609_Mandible,CW_M8752_Mandible,NHNW_B71_Mandible,CW_JM18942,NHNW_JM8466_Mandible,NHNW_SNC2_Mandible,SHNW_NR1326_Mandible,SHNW_M8827_Mandible,SHNW_M8774_Mandible,SHNW_M8951_Mandible
X Mandibular patch 195,29.99106445,-34.46972961,-35.41505127,-86.48126221,-35.82277527,-26.45019836,-47.49311829,-33.27128296,-28.61027832,28.73239441,32.85988159,-91.9210144
Y Mandibular patch 195,156.7256836,-80.02426758,-69.21552734,149.4228882,44.89395752,27.87033081,51.88032837,35.54234314,-56.12390137,144.5638062,-149.2463135,144.4149536
Z Mandibular patch 195,-794.1866699,-534.8167969,-868.7981445,-751.8242188,-1124.56748,-1113.739844,-1155.04668,-1393.562891,703.9128418,-749.8208496,-498.3529297,-485.5239258
X Mandibular patch 194,33.69421082,-41.85709839,-39.92843018,-100.6633362,-38.28901672,-32.88045959,-47.06174316,-38.68125305,-34.09723511,31.37111816,34.88879395,-108.4808105
Y Mandibular patch 194,170.4190186,-63.96948242,-61.19130249,167.0212769,62.2208313,47.35668335,67.4927063,52.68783569,-40.0139801,153.626416,-145.3044556,154.0286987
Z Mandibular patch 194,-840.3387695,-579.6120605,-912.5233398,-794.2583008,-1168.850977,-1153.231934,-1207.032227,-1432.494141,662.4594727,-791.4821777,-544.8133789,-527.6171875
X Mandibular patch 193,46.94558411,-22.34077911,-23.4587677,-84.11730957,-21.66490631,-19.75898743,-29.36837158,-24.20215454,-20.63456421,44.20827332,52.60139771,-84.91625977
Y Mandibular patch 193,145.0908691,-91.38588867,-87.43395386,140.7209717,28.94171143,16.31394348,35.82434692,25.67606201,-67.9213501,129.5894409,-167.3368896,130.7682983
Z Mandibular patch 193,-826.865332,-566.0085449,-897.69375,-791.7451172,-1166.568848,-1149.581738,-1200.149609,-1430.238086,669.7739258,-778.1519531,-529.1508301,-525.5023926
X Mandibular patch 192,27.98710022,-43.56434021,-41.3725769,-106.1408569,-45.61370544,-38.1675293,-54.53279419,-42.77507019,-41.24575806,26.61852112,32.53961487,-109.1036011
Y Mandibular patch 192,153.1822998,-83.23886108,-78.98040771,147.3814697,40.00780029,25.44134979,43.81099243,35.08619995,-57.56941528,138.5094238,-162.2708984,134.9343384
Z Mandibular patch 192,-844.2298828,-577.589502,-908.5428711,-796.4302246,-1173.544238,-1156.433887,-1209.807129,-1434.524316,663.2368164,-788.4728516,-541.6013184,-525.7974121
X Mandibular patch 191,28.45394287,-36.65446472,-37.17711487,-88.12792358,-37.51734924,-28.65401306,-50.59790649,-35.95603333,-32.06988831,26.74302063,29.84283142,-96.50189819
Y Mandibular patch 191,164.878418,-73.13329468,-62.93899536,156.054126,51.77671509,34.13237915,59.8151001,41.42062378,-50.32575684,149.9316528,-144.8702637,149.4677612
Z Mandibular patch 191,-801.2262695,-539.2369141,-873.2151367,-754.9425293,-1127.05498,-1116.246094,-1160.126855,-1395.516211,701.4001465,-753.2830078,-504.2901855,-487.9023438
X Mandibular patch 190,32.32809448,-39.71228333,-39.95657043,-96.77199707,-39.08666382,-32.7109375,-48.61596985,-38.01422424,-34.68963623,27.84801636,34.46507874,-100.4395142
Y Mandibular patch 190,153.5097534,-82.74640503,-76.6421814,147.5591797,39.77581787,24.29330597,43.82047424,32.09452515,-61.15535889,139.1696045,-159.1313843,136.3953857
Z Mandibular patch 190,-822.9661133,-558.3483398,-891.1973633,-776.9125488,-1154.262012,-1139.694336,-1189.71377,-1418.634473,678.7677734,-771.8818848,-524.3996582,-510.3044922
X Mandibular patch 19,53.83022461,-5.047709656,-8.188860321,-67.85524902,-11.86535492,-6.846042633,-17.42517395,-11.9197876,-9.48536377,52.59619751,61.28563843,-61.28067627
Y Mandibular patch 19,88.46469116,-152.003479,-147.5464111,77.5522522,-32.08258362,-41.55282593,-28.32402039,-29.06619568,-125.25177,79.17011719,-217.0421631,73.9336853
Z Mandibular patch 19,-805.4251465,-536.8162109,-873.4013672,-779.9743164,-1141.171582,-1127.480176,-1176.015039,-1414.902148,688.9986328,-750.1585449,-496.4437012,-501.9318848
X Mandibular patch 189,43.19430847,-31.29838257,-32.26573181,-92.01768799,-24.71956329,-19.39948578,-32.05895996,-26.73772278,-23.39527893,42.37045593,46.891922,-96.64779663
Y Mandibular patch 189,174.2103271,-61.00578613,-59.82523193,170.6932495,65.39484253,49.52224426,71.18051758,56.62966309,-38.45516663,156.0328979,-142.5428955,158.375708
Z Mandibular patch 189,-840.4420898,-581.7814453,-915.9819336,-797.5668457,-1173.389746,-1157.993945,-1209.2125,-1436.43916,659.6952637,-792.1110352,-545.9733398,-533.8334961
X Mandibular patch 188,33.26221619,-34.04162292,-35.4514801,-89.52962036,-34.26552429,-27.21784058,-44.46598511,-32.87853394,-28.80677185,30.57700195,37.12558289,-92.50742798
Y Mandibular patch 188,145.2189819,-90.26748047,-81.75339966,139.4362549,33.02368774,17.73405304,37.33032532,25.13879395,-67.32283325,134.6099976,-163.1192261,131.9286865
Z Mandibular patch 188,-806.0191406,-544.4428711,-878.0038086,-764.876123,-1140.595215,-1127.333398,-1172.625195,-1407.10459,691.6669434,-759.9956055,-508.0125,-497.9890137
X Mandibular patch 187,40.38280029,-35.76098328,-34.90555725,-97.28415527,-30.89553528,-26.71893005,-39.53085938,-31.81062927,-29.60467224,38.36027527,43.05268555,-101.4686035
Y Mandibular patch 187,163.8696045,-74.65905151,-71.01920166,158.3835449,50.42280579,35.27594604,55.55101318,44.41599426,-50.15957031,144.2602783,-153.7973877,145.2199341
Z Mandibular patch 187,-844.8378906,-584.6039063,-916.1654297,-801.3414551,-1178.475391,-1162.045605,-1214.483496,-1440.684082,657.1134277,-793.8094727,-547.0911621,-534.7595703
X Mandibular patch 186,25.59083862,-47.31085205,-46.09761047,-100.2683411,-49.2532196,-40.11662598,-59.37501221,-47.27768555,-43.22216187,19.78631134,21.04740601,-112.185022
Y Mandibular patch 186,176.7989136,-54.72694702,-49.18952026,172.2518433,69.35005493,49.17314148,77.27769775,54.55356445,-33.09909973,164.7297485,-136.0304565,162.9056885
Z Mandibular patch 186,-819.0245605,-554.2251953,-889.8731445,-765.9871582,-1140.775098,-1128.177344,-1180.567578,-1407.987402,687.9820801,-770.0675781,-523.5262695,-502.3317871
X Mandibular patch 185,35.10164185,-38.25896606,-38.51933899,-97.95450439,-38.36145325,-31.61735535,-46.55252686,-37.34622192,-34.61830139,29.34216309,36.79425354,-100.3871338
Y Mandibular patch 185,150.0026733,-86.75935669,-81.48270264,144.2135254,34.64881592,19.73691101,38.37649841,29.0414093,-63.82574463,134.8476074,-163.6567139,132.2892822
Z Mandibular patch 185,-830.1073242,-565.0269043,-896.7606445,-785.1254395,-1162.014844,-1145.95,-1196.674902,-1425.525195,672.5554199,-776.1703125,-529.2202148,-516.7676758
X Mandibular patch 184,19.39749451,-55.18692627,-53.06547852,-108.20177,-55.22075195,-45.66539612,-65.64310913,-52.54735107,-46.8786499,16.74285126,17.59411163,-115.4821167
Y Mandibular patch 184,170.0694214,-61.74711914,-56.72296143,165.1869995,63.92332153,45.63634338,71.78053589,50.65095825,-37.93813782,159.5910645,-141.796167,156.3778564
Z Mandibular patch 184,-821.1245117,-554.7179688,-889.7719727,-766.5494629,-1145.111914,-1132.033008,-1184.393457,-1411.746973,684.932959,-772.0507324,-526.435791,-503.0101563
X Mandibular patch 183,31.0323761,-34.61618652,-36.08042603,-87.99822388,-35.75700684,-27.16199951,-46.67303467,-33.46724243,-28.60591431,29.76313171,35.07858582,-92.6715332
Y Mandibular patch 183,152.3341553,-83.55877686,-74.05625,146.2493042,40.32470398,24.09039001,45.79636536,30.99078369,-60.84730225,141.1630981,-155.1255981,139.1375122
Z Mandibular patch 183,-800.9425293,-540.6149902,-874.2412109,-759.2759766,-1133.073535,-1121.075391,-1164.874219,-1400.393555,697.1474121,-755.8317871,-504.2737305,-492.4463379
X Mandibular patch 182,37.64727478,-33.59581299,-34.15461121,-91.27250977,-33.14801025,-27.71402588,-41.78101807,-33.96891785,-29.81632385,32.74003601,40.78308716,-94.87150269
Y Mandibular patch 182,144.2346802,-92.59274292,-86.61783447,138.188501,27.6354248,13.97997894,32.08441772,22.79547424,-69.64264526,130.0413818,-167.9751587,127.2366821
Z Mandibular patch 182,-821.4344727,-558.0912109,-890.618457,-780.0902832,-1157.123828,-1141.899414,-1191.004199,-1422.096582,677.4143555,-771.7248047,-522.2783203,-512.9203613
X Mandibular patch 181,37.93218689,-32.55803223,-33.05062256,-97.13132935,-32.5550293,-27.55830078,-39.07368164,-31.74863281,-30.76334839,37.06352234,44.4818573,-98.19249268
Y Mandibular patch 181,143.8822998,-92.37432251,-90.76898804,139.8750366,27.71539612,17.5125,33.65211792,27.0198822,-67.87995605,129.4461792,-169.4797485,125.7359497
Z Mandibular patch 181,-841.9996094,-579.0366699,-908.2012695,-800.1314453,-1176.05,-1158.947168,-1208.907617,-1437.600488,659.6791992,-784.8489258,-538.2336426,-529.5950684
X Mandibular patch 180,41.91071472,-28.64389038,-29.64502563,-92.03781128,-26.33547058,-23.4526001,-34.07688293,-27.74958496,-25.25269775,41.02776794,48.59064331,-91.82814331
Y Mandibular patch 180,148.360083,-87.38464355,-83.61481934,143.6207886,34.32101135,20.00499573,39.48562012,30.67355652,-63.48224487,133.2181274,-163.5433838,133.7223511
Z Mandibular patch 180,-834.6599609,-572.6208008,-902.6888672,-795.4617676,-1170.280469,-1153.166895,-1204.425,-1432.571289,665.4630859,-782.8734863,-534.7349121,-527.3992188
X Mandibular patch 18,14.55918274,-62.59024658,-59.26383057,-120.2945923,-59.83588257,-50.82601318,-69.60148926,-56.10587769,-52.51618652,15.22623749,17.52661285,-125.5619507
Y Mandibular patch 18,161.0838745,-76.86356812,-73.26330566,155.2377197,49.29708252,34.75646667,54.63149414,41.32227173,-50.22702942,145.5384277,-157.4293335,138.6544434
Z Mandibular patch 18,-843.8319336,-575.5990723,-909.1487305,-789.9984375,-1169.24873,-1152.570605,-1206.872168,-1430.189844,664.7337891,-789.4895508,-543.5807617,-519.3602051
X Mandibular patch 179,38.91526184,-32.97199402,-34.14454346,-97.01624756,-28.37810059,-27.85444641,-36.3341095,-27.43337097,-29.4697113,42.0980896,47.44913635,-98.30297241
Y Mandibular patch 179,149.8495605,-89.17559204,-84.60705566,145.3140259,32.55939941,18.70697632,39.56928711,31.01056519,-63.91530762,131.4933228,-165.9843506,128.9102295
Z Mandibular patch 179,-842.6624023,-583.1578613,-912.6866211,-802.3062988,-1180.250098,-1164.086621,-1215.10791,-1442.740723,657.3571777,-792.0499512,-543.7619141,-535.0536133
X Mandibular patch 178,36.42169495,-32.62727051,-33.7479248,-91.75128784,-33.8353302,-27.87662048,-42.23034058,-33.5125824,-29.42072754,32.96699524,41.26723633,-92.32536621
Y Mandibular patch 178,136.132959,-99.98876343,-94.27990112,131.1647339,19.72876434,7.0097229,24.29906311,16.55729218,-75.82947998,124.0504639,-174.7711792,120.844751
Z Mandibular patch 178,-818.5644043,-554.5711914,-888.8026367,-779.4028809,-1155.083594,-1140.588574,-1188.847656,-1421.269531,679.0268066,-770.0976563,-519.4374512,-510.8809082
X Mandibular patch 177,16.25886841,-56.234552,-54.92563477,-108.0969971,-56.31003418,-45.67614136,-66.88105469,-52.88264771,-49.12646484,14.59273834,13.66793213,-117.3646606
Y Mandibular patch 177,171.6141724,-59.37337646,-52.71894531,165.6334473,65.78851929,47.27474365,76.05949097,52.10865479,-36.13161011,162.7430176,-139.3541504,158.5728638
Z Mandibular patch 177,-815.0026367,-546.2480957,-881.2575195,-758.3904785,-1135.7125,-1125.35752,-1174.092285,-1405.092871,693.1271484,-765.2282227,-520.1165039,-494.3450195
X Mandibular patch 176,26.08777466,-36.93952332,-36.95331116,-87.3489502,-39.94177246,-28.8690094,-53.09260254,-36.65707397,-33.37854614,25.24890137,25.90004883,-97.9748291
Y Mandibular patch 176,173.2443726,-65.79005127,-54.17507935,164.2084595,61.30936279,42.15369568,72.00511475,50.95820313,-40.30428772,156.4848145,-135.9754761,159.0130615
Z Mandibular patch 176,-798.367627,-536.3116699,-871.5327148,-749.0626465,-1120.870215,-1110.289453,-1154.53125,-1389.362402,706.009668,-747.6957031,-499.7856445,-480.9606445
X Mandibular patch 175,32.62388611,-40.06672974,-39.14581299,-95.37113647,-43.55232849,-36.13704224,-54.0522522,-42.74072876,-39.53467712,24.06356964,27.23297424,-106.9780518
Y Mandibular patch 175,172.9655762,-57.74882202,-54.22817383,169.6204834,66.41244507,47.65424805,70.34037476,53.55303345,-36.38853455,161.4440674,-136.7893311,160.0702393
Z Mandibular patch 175,-825.146875,-562.7427246,-898.7027344,-774.0800293,-1148.551172,-1133.68418,-1188.564941,-1413.787793,680.9112305,-776.1780762,-529.3916992,-510.9200195
X Mandibular patch 174,44.63999634,-29.91497498,-29.86376648,-90.53594971,-23.03693695,-18.91193237,-31.46499329,-25.34273682,-22.98634796,43.49835815,48.6974884,-95.09821167
Y Mandibular patch 174,166.7487671,-69.50411987,-67.00809937,162.9096558,55.77384033,40.13330994,61.34481812,48.92757568,-46.26123962,148.7640625,-148.9723145,150.952063
Z Mandibular patch 174,-841.1832031,-582.0577637,-914.6882813,-799.2279297,-1175.292578,-1159.89082,-1211.317773,-1438.195898,658.0612793,-791.9578613,-545.1578125,-534.3442871
X Mandibular patch 173,28.43433838,-44.8089386,-44.02909851,-100.8099121,-46.46332092,-38.13574524,-55.84151611,-44.4039856,-42.79598694,22.32649231,27.48800659,-108.1616943
Y Mandibular patch 173,168.0451904,-63.43045044,-58.94437866,164.3300171,60.15421143,42.75689697,63.50896606,48.71166077,-42.19090271,155.8083496,-143.5231812,153.2859131
Z Mandibular patch 173,-826.0335938,-562.3621582,-897.7265625,-774.3035156,-1151.789453,-1138.384668,-1191.851172,-1417.873535,677.5220703,-778.1222656,-531.646582,-511.7473633
X Mandibular patch 172,38.36977844,-37.44085083,-36.63236389,-96.43649902,-31.86533203,-26.32572021,-39.39468994,-32.73088379,-28.48717957,37.31598816,41.26138,-103.2435791
Y Mandibular patch 172,174.2464355,-60.52770996,-59.10457764,170.7334351,66.05073242,50.92591248,72.67681274,56.93087769,-36.96886597,156.0206665,-142.4343262,157.9622192
Z Mandibular patch 172,-841.3480469,-581.7794434,-915.5759766,-796.4394531,-1172.84209,-1156.954102,-1210.427344,-1435.711523,660.3993652,-792.5196777,-546.7791504,-531.6126465
X Mandibular patch 171,22.35570526,-51.58851929,-50.09058228,-107.1293579,-51.8126709,-43.84072571,-62.45161133,-49.59316101,-44.52421265,19.88721313,22.7578537,-112.2566406
Y Mandibular patch 171,165.6038452,-68.86008911,-63.2543335,159.7234863,55.72573853,39.08774719,60.99260254,45.50005188,-45.89109497,152.4696045,-147.9540894,149.2172485
Z Mandibular patch 171,-824.5775391,-558.9644043,-894.190332,-772.8106934,-1151.719922,-1138.708008,-1190.74502,-1417.786816,678.6766602,-775.7388184,-530.5360352,-509.2210449
X Mandibular patch 170,35.20457458,-39.58592834,-39.3008667,-101.9712402,-40.89732361,-32.87728882,-47.76543884,-38.9375824,-37.70305481,28.9583374,36.43660889,-103.553064
Y Mandibular patch 170,147.5702637,-89.42305908,-85.04384155,141.9106689,32.02418213,16.91698761,35.68029785,29.27379761,-64.10115356,132.9055298,-167.0085327,129.7720703
Z Mandibular patch 170,-841.0054688,-575.5720215,-906.5112305,-795.8612305,-1171.935059,-1153.846289,-1205.536035,-1433.392773,664.6320801,-782.4439941,-536.4229492,-523.970166
X Mandibular patch 17,56.85404663,-9.167324829,-11.89564438,-76.4958313,-16.09016724,-9.754779816,-16.50206604,-13.68467102,-12.3796669,55.54530029,66.41834106,-69.71186523
Y Mandibular patch 17,92.45244141,-147.1137207,-145.9145874,86.27921143,-30.92378235,-39.85426636,-25.17623749,-26.58078918,-122.2225342,79.01665039,-218.7168457,75.19717407
Z Mandibular patch 17,-830.7942383,-564.2636719,-897.5023438,-802.0692871,-1166.633984,-1152.268359,-1202.511328,-1436.178027,665.294873,-773.6227539,-521.8816406,-526.6979004
X Mandibular patch 169,34.38639526,-38.72237854,-40.27758484,-103.2184814,-39.81858215,-33.07407837,-46.68029175,-37.31383972,-36.51904602,31.97176819,38.6695282,-104.3872925
Y Mandibular patch 169,150.2924316,-87.87556152,-84.78520508,144.4921875,34.17766724,20.39449921,39.38809814,31.46524048,-61.83519897,133.7675537,-166.0901978,131.3185059
Z Mandibular patch 169,-841.9914063,-581.8422852,-912.4785156,-801.4625488,-1178.80293,-1160.752344,-1214.146875,-1439.99375,659.6140625,-791.0553223,-543.6551758,-530.4532227
X Mandibular patch 168,38.66834717,-36.72401123,-35.19063721,-94.77617188,-31.18681335,-25.38833618,-38.28283997,-32.02430725,-27.87006226,37.63285522,41.12258606,-102.6736816
Y Mandibular patch 168,179.917041,-52.94391479,-53.25128174,177.3547974,72.90889282,57.86017456,81.35275269,62.98748779,-29.49512024,162.1880493,-136.0965088,164.9340454
Z Mandibular patch 168,-838.9381836,-579.7724121,-914.5624023,-793.086377,-1167.609277,-1152.487988,-1204.743164,-1431.372266,664.6630371,-790.3670898,-544.5528809,-529.040625
X Mandibular patch 167,39.3655304,-36.83829346,-36.01876221,-99.48034058,-34.04581604,-30.06439514,-42.12809448,-33.31319275,-32.48908386,36.85959473,41.98279419,-102.7673584
Y Mandibular patch 167,158.5822021,-82.16755981,-77.26932373,151.222522,41.48233032,26.88401489,46.877771,37.18496704,-56.93063354,137.8908447,-160.5615601,137.2134033
Z Mandibular patch 167,-843.768457,-584.407373,-914.4237305,-801.3768066,-1180.142969,-1162.555957,-1215.663086,-1441.375977,658.3791504,-793.8499512,-546.2265137,-534.286377
X Mandibular patch 166,28.75019836,-44.75650635,-44.09078369,-101.5147522,-45.19680481,-38.02580566,-54.95828247,-43.30209045,-39.31766663,24.37006531,28.95755615,-105.6736206
Y Mandibular patch 166,158.534729,-76.53105469,-71.22026978,152.7727539,45.81918945,30.05518188,50.33409424,37.9401947,-55.16013794,144.8832275,-155.3722778,141.2531494
Z Mandibular patch 166,-824.5230469,-559.6109375,-893.469043,-776.595752,-1154.025,-1140.37334,-1191.100879,-1419.151172,677.2694336,-774.4995605,-528.0837891,-511.1806641
X Mandibular patch 165,27.8274231,-34.55308838,-35.83717346,-85.16121216,-37.24875793,-26.84727478,-48.71626587,-34.51507263,-30.37423401,27.13726807,29.30600586,-93.14937744
Y Mandibular patch 165,164.6942017,-73.68342896,-61.95626221,155.7840454,52.1734375,34.28548279,61.85181274,42.70984802,-48.69548035,150.0000732,-142.4212646,151.8985962
Z Mandibular patch 165,-792.8709961,-532.3055176,-866.6874023,-747.5280762,-1118.843457,-1108.862891,-1149.34248,-1388.979395,708.0817871,-746.6842773,-495.8430664,-480.5366211
X Mandibular patch 164,22.58888855,-52.7461731,-48.7782135,-110.8187866,-52.00388184,-45.17304993,-63.28304443,-50.78989563,-46.41792603,19.90801697,22.98643036,-117.6759521
Y Mandibular patch 164,164.8945313,-69.09677124,-64.59082031,160.9785645,56.28566895,41.4502594,61.77423096,46.55975037,-44.44767151,151.0514893,-150.0163208,146.6198364
Z Mandibular patch 164,-836.9646484,-572.1532227,-906.7842773,-785.9412109,-1163.650488,-1148.073438,-1202.543848,-1426.875,667.7499512,-787.1515137,-541.2407227,-519.8881348
X Mandibular patch 163,34.57797241,-33.41937256,-34.69425964,-90.84650269,-33.48303833,-27.72652893,-43.18648682,-33.24132996,-29.34234009,31.62557678,39.09909363,-92.9130249
Y Mandibular patch 163,140.8794312,-95.20884399,-87.2697876,135.5041016,26.85931702,13.03715515,31.32654419,21.39996643,-71.37980957,130.0685547,-168.4445068,127.1421021
Z Mandibular patch 163,-812.5386719,-549.1637695,-883.215918,-771.6921387,-1147.746875,-1133.807324,-1180.905371,-1414.286328,685.6303711,-765.2412109,-513.6102539,-504.5539551
