Name,Koala_NR2143,Koala_NR2145,Koala_NR1355,Koala_NR1499,Koala_NR0862,Koala_NR1098,Koala_NR2104,Koala_NR2105,Koala_NR2106,Koala_NR2127,Koala_NR2128,Koala_NR2129,Koala_NR2112,Koala_NR2113,Koala_NR2097,Koala_NR2102,Koala_NR2103,Koala_NR2137,Koala_NR2138,Koala_NR2139,Koala_Bimbo_Mandible,Koala_Brenda_Mandible,Koala_Cascade_Mandible,Koala_Cedar_Mandible,Koala_Crockett_Mandible,Koala_Eddie_Mandible,Koala_Mandy_Mandible
Z Mandibular patch 228,-666.5830078,-665.0154785,-665.944043,-669.0371094,-669.8419434,-670.5225586,-603.6656738,-609.4396484,-601.1744141,-608.3066406,-606.1685059,-610.4189453,-858.2875,-862.403418,-860.8657227,-858.6091797,-859.1943359,-858.8216797,-858.9961914,-857.1052734,-1277.927344,-1277.023828,-1273.197754,-1227.003613,-1277.038281,-1275.049316,-1296.535938
X Mandibular patch 227,64.66424561,-32.41383667,70.94511719,-25.39720001,68.21123047,-9.402355957,80.41517334,-0.389108753,80.26254883,5.416394043,84.50739746,1.607022858,-28.48804321,48.97680664,-17.58515625,53.22590332,-21.92644501,58.09349365,-23.38761292,71.61704102,24.56667175,24.8938385,10.49796829,-30.51955261,29.25945435,23.6628006,17.52338409
Y Mandibular patch 227,-70.82867432,-60.16586304,173.786731,141.7273071,407.9370361,378.0525879,-74.75489502,-73.74519043,174.7962524,155.7474487,394.2399658,390.3256836,-49.30432434,-52.81257324,184.6275879,172.2840332,429.9390625,392.2855469,646.9791016,634.8873047,72.92362671,58.52184448,64.95333252,122.823877,66.41409912,64.89840088,57.51038208
Z Mandibular patch 227,-622.5975586,-636.3054199,-617.3288086,-627.2385742,-619.6350586,-621.3997559,-556.2633301,-571.0776855,-560.5844727,-575.2067383,-553.5740723,-571.6252441,-818.0399414,-817.7794922,-816.2875488,-822.1355469,-821.3673828,-811.8466309,-826.5486328,-810.9094238,-1240.274414,-1240.91377,-1244.115332,-1262.008398,-1238.024902,-1234.593555,-1250.678906
X Mandibular patch 226,50.08309631,-54.56243896,55.2442688,-47.88708191,55.37563477,-40.53174438,67.50531616,-24.58424072,69.54300537,-17.50513763,74.07877808,-15.20106659,-54.20427856,28.82475281,-43.80547485,39.87155457,-51.7208252,41.45575256,-43.76101074,50.71748047,9.214647675,7.835559845,7.205355072,-17.36855316,9.470239258,11.74759979,7.990023041
Y Mandibular patch 226,-143.082605,-115.9558838,110.7836548,91.98329468,352.4465576,317.3916748,-140.8840942,-130.1097778,110.9200562,92.24024048,335.8080811,330.1662109,-110.8452881,-105.7312866,122.0437378,118.6314941,363.9934082,328.4320068,598.6538574,566.1735352,13.54192047,3.402035522,4.877419662,63.42047729,0.290194869,-4.762099838,15.60281372
Z Mandibular patch 226,-669.6046875,-668.223877,-668.5663574,-670.9327637,-670.4456055,-672.6478027,-606.1391113,-612.6416992,-604.7286621,-612.0662598,-607.3252441,-612.9486816,-860.4881836,-864.1055664,-862.7333984,-860.9681641,-861.7048828,-860.8549805,-861.6856445,-859.3567383,-1280.802246,-1279.24248,-1276.977441,-1224.882715,-1279.696191,-1278.10957,-1295.679102
X Mandibular patch 225,70.53776245,-32.57630615,75.79290161,-26.13691406,73.41691284,-11.42444916,88.49389648,1.454808044,86.04329834,5.623804474,93.07747192,3.544537735,-29.60489807,52.6673645,-19.56959076,59.70665894,-23.80489349,62.44285889,-24.58685303,75.1300415,27.73893127,29.19797668,16.16750336,-32.56174316,31.61990662,28.27730103,21.40559235
Y Mandibular patch 225,-79.63364868,-65.56625366,170.325708,140.7169312,406.7410889,375.1124023,-81.43803711,-76.41121826,169.7232544,149.1716064,391.9814453,387.8089355,-54.00741577,-55.11694336,180.6654663,170.0042603,420.8916016,386.8980957,646.671582,629.8137207,67.83629761,53.30610962,59.84700317,117.2362061,58.19816895,58.10319824,57.12538452
Z Mandibular patch 225,-648.1291504,-655.2456055,-643.0190918,-649.1196777,-644.6791992,-647.8233887,-579.0630859,-593.2810547,-580.6333984,-596.114209,-576.9426758,-593.3705566,-840.7544922,-839.678418,-841.1637695,-842.7432617,-843.2773438,-835.5491211,-847.4035156,-834.3586914,-1259.192188,-1261.065332,-1262.7,-1241.286035,-1262.497656,-1259.77334,-1268.789063
X Mandibular patch 224,67.18800659,-28.85778503,72.81942139,-21.66488495,71.45490723,-5.188464355,83.33571777,3.439763641,82.68863525,8.180337524,86.67727051,5.113523102,-24.51607208,51.02147522,-13.17554474,55.39070435,-17.72237396,60.33806763,-20.13098145,74.77845459,27.16043396,27.23070984,12.65884933,-33.79571228,32.09461975,27.41889954,19.30563202
Y Mandibular patch 224,-70.61870117,-60.17966309,172.4756836,140.6376465,406.3387939,377.169751,-75.9144043,-73.99505615,174.3012695,155.5397339,392.8616455,389.4999023,-50.2764801,-54.37647705,183.8244629,171.965918,428.782959,391.2486816,646.4111328,633.8926758,72.59367676,57.31514893,65.0317627,123.6237549,64.93335571,63.396698,56.71065063
Z Mandibular patch 224,-617.0947266,-633.4747559,-611.6353027,-624.4091309,-614.9294922,-617.8237305,-550.9056152,-567.3807129,-555.8209961,-571.1217285,-548.4019043,-567.3204102,-815.1888184,-813.6258301,-812.1953613,-817.6407715,-817.4254395,-806.5637207,-823.2171875,-805.6320313,-1236.710645,-1236.553223,-1239.456641,-1265.577148,-1233.524414,-1230.057324,-1247.152441
X Mandibular patch 223,62.1505188,-42.83135376,71.15683594,-35.58293457,67.06663208,-24.26382141,81.7336731,-11.42675934,81.12027588,-4.949533844,88.30388184,-4.236644363,-41.40139465,44.22813721,-29.68959045,53.74568481,-34.09299316,53.65355225,-33.53668518,68.52044067,21.23903656,22.78395844,13.51809082,-25.80802612,22.82129211,20.86660004,18.96185455
Y Mandibular patch 223,-93.60666504,-74.91293945,162.0637329,132.6621338,396.9854004,365.6777344,-94.38826294,-84.05098267,159.3131226,138.4938721,384.264624,379.6699463,-63.16265869,-61.58989868,169.0567261,159.8397461,410.6942871,376.7816406,638.5624512,617.3777832,58.39785156,42.48427429,48.06039429,105.3135864,44.38278809,45.0973999,50.65976868
Z Mandibular patch 223,-666.0098145,-667.253418,-660.7001465,-664.2731934,-663.7352051,-667.4506348,-599.265625,-607.9846191,-598.8652832,-609.3415039,-595.809375,-608.265625,-855.9161133,-856.5470703,-859.2838867,-857.3740234,-859.0387695,-854.5443359,-859.5001953,-852.371875,-1273.652539,-1276.008594,-1277.576367,-1226.341113,-1280.22207,-1278.43457,-1283.634082
X Mandibular patch 222,66.84450073,-33.01973267,73.41097412,-28.27278137,68.6064209,-12.01903076,83.41028442,-1.435825825,82.57208252,1.328714657,88.74189453,1.791498184,-33.09893494,50.25567627,-21.99155579,56.38790894,-23.04860382,59.41564331,-24.9146286,71.76871338,23.52916107,27.31525879,10.40204315,-28.52826843,28.45697632,23.81390076,17.94230347
Y Mandibular patch 222,-64.16461182,-53.99894409,184.2522461,151.8880859,419.03125,387.5940674,-66.77891846,-64.27232666,182.7259399,161.1223877,404.9338623,400.3075928,-43.35554504,-42.843396,193.2270752,181.737439,435.9702148,402.4903564,658.1993164,642.7177246,77.64076538,64.29654541,68.47987061,130.2588989,72.57385254,71.4973999,67.00481567
Z Mandibular patch 222,-643.2586914,-650.9151367,-636.5933594,-641.2187012,-637.4529785,-636.7408203,-573.3133789,-586.6447266,-574.7383789,-591.6005371,-570.1113281,-588.6996094,-832.9818359,-833.6336914,-835.0928711,-838.6155273,-838.4474609,-829.6138672,-842.4482422,-828.5525391,-1253.998633,-1255.694531,-1258.510352,-1245.671387,-1256.892383,-1254.2875,-1264.735938
X Mandibular patch 221,75.39898071,-25.5930542,80.11057129,-19.49862213,79.84090576,-2.194957352,91.67322998,7.179833984,89.7840271,12.50600891,96.774823,8.902307892,-21.0473465,57.78594971,-8.963839722,63.65755005,-14.66513367,67.61732788,-18.22799683,81.48191528,33.08841858,32.5675354,19.77116547,-40.24206543,38.52168579,35.98059998,24.77028503
Y Mandibular patch 221,-82.32451172,-68.29866943,166.031311,135.9578735,401.5797607,370.4997803,-85.98528442,-82.94740601,166.1060181,146.1305298,386.9361816,383.369043,-57.20427856,-60.66947632,177.3558716,166.0612183,417.95,382.5765625,641.6629395,624.5998047,66.07059937,50.02142334,58.74972534,114.9913208,56.09737549,55.17890015,53.58848267
Z Mandibular patch 221,-635.0123047,-646.1792969,-631.1317383,-640.7505371,-632.2295898,-638.1881836,-566.6624023,-583.3719727,-569.4428223,-585.9475098,-564.575293,-583.957959,-831.5856445,-829.0272461,-828.9613281,-830.2313477,-834.662793,-822.6639648,-838.6425781,-820.9522461,-1250.360156,-1250.797168,-1253.616504,-1252.032031,-1251.195605,-1246.959473,-1260.552246
X Mandibular patch 220,51.65961304,-51.44304199,55.31005859,-45.23317566,56.66150513,-37.68407288,66.65056763,-22.40487823,71.12910767,-15.11358185,74.74676514,-13.58139954,-50.35145264,29.20007629,-41.21713867,40.43019714,-48.63582764,41.27185364,-41.82402344,50.70332947,9.402428436,7.126131439,8.85044632,-19.65738525,10.87019501,13.78849945,9.129499054
Y Mandibular patch 220,-155.9513184,-126.2842041,98.89546509,80.94095459,342.0987793,302.9216553,-155.3875,-142.6023315,100.0868835,80.28022461,321.2549072,318.7862305,-121.1002808,-119.0572266,111.1948608,108.7515747,352.1124512,316.2031494,589.0088379,552.7547852,2.712402534,-5.830269241,-4.744099045,56.41226807,-10.90225983,-16.97630005,5.364493179
Z Mandibular patch 220,-662.2603516,-662.0160156,-662.3120605,-666.3318848,-666.3421387,-667.8783203,-598.6314941,-606.2977539,-597.3708496,-604.9483398,-602.2487793,-607.5871094,-856.6422852,-858.9635742,-858.9200195,-855.1389648,-856.6753906,-854.5168945,-856.646875,-852.6303711,-1273.959668,-1273.328516,-1269.465625,-1229.97041,-1273.795117,-1271.124902,-1294.005176
X Mandibular patch 22,29.50245056,-67.66416626,36.33564148,-62.20880737,37.15015564,-56.04406738,48.08766479,-41.68450012,50.39188843,-34.12923889,55.25360718,-30.92736816,-69.22598267,11.88267899,-61.35422974,22.44698334,-66.87892456,23.77830963,-59.05822144,31.3408905,-7.315955353,-7.02328949,-9.815662384,-0.195545363,-8.067769623,-6.456900024,-8.878929138
Y Mandibular patch 22,-133.2543945,-106.3800903,124.1472534,100.1883301,362.1861572,328.2134277,-130.3281128,-120.2224731,121.8251709,103.5823242,346.4365479,341.3604248,-101.0811401,-95.6225647,131.0772827,128.3740601,374.6953125,341.4052734,607.7315918,579.9182617,25.49892426,17.06421204,13.27279205,72.13994751,12.56873932,6.193500137,24.12385712
Z Mandibular patch 22,-663.959082,-660.1512207,-663.7896484,-661.527832,-664.8969727,-660.7193359,-600.9364258,-603.6996582,-601.0285156,-603.0416016,-602.5679688,-606.009375,-849.7598633,-856.7791992,-849.9664063,-857.0479492,-849.8979492,-856.840918,-853.5868164,-854.2527344,-1276.185742,-1276.616797,-1274.538184,-1231.973828,-1274.170703,-1271.637988,-1289.131348
X Mandibular patch 219,58.35621338,-42.91758423,63.1482605,-36.59239807,63.23096924,-27.30978699,75.44116211,-12.44833908,78.61828613,-6.682254791,81.77905884,-6.045980072,-41.83675842,38.31817932,-31.84910889,48.008078,-39.66117249,50.87874451,-33.42286682,61.58208618,18.75428162,16.6615799,11.75146332,-25.57812042,19.68248138,19.1871994,15.30165405
Y Mandibular patch 219,-127.3135986,-100.9408813,128.4002319,105.0717773,367.7273438,331.6488281,-126.8952393,-115.2283936,128.907312,109.3612549,350.8703369,347.0977051,-93.99347534,-91.91570435,137.1552368,133.4120972,380.3542725,346.4679443,612.1416504,583.7413574,30.39731445,20.21359558,23.17446289,80.66217041,18.13449402,14.30839996,28.57391968
Z Mandibular patch 219,-655.7000488,-660.7308105,-654.8695801,-659.3427246,-655.2323242,-658.9901855,-590.5001953,-602.2163086,-591.5681152,-601.1515625,-591.6712402,-602.7174316,-850.8854492,-850.6279297,-849.4623047,-849.6883789,-849.7791016,-848.0994141,-852.5425781,-844.5213867,-1268.179102,-1267.800488,-1267.227344,-1237.15498,-1267.304395,-1264.76377,-1279.764453
X Mandibular patch 218,61.54790039,-41.91138,67.36998901,-34.68024292,66.38721313,-24.70156097,79.41212769,-9.937377167,81.92553711,-4.196489334,86.06906128,-3.582357025,-39.80506897,42.13037415,-29.15196533,51.07937927,-35.96620178,53.90386353,-31.76115723,65.74501343,21.99361877,20.53807373,13.58242188,-27.30562744,22.12917633,20.84980011,17.15747681
Y Mandibular patch 218,-117.6783691,-93.56699829,140.2258789,114.0842163,376.390918,341.7287109,-117.6457275,-106.2762451,138.2087036,118.6355347,362.2880127,358.7864014,-83.56239014,-81.79214478,146.4787476,141.4499878,390.5465332,355.4522461,619.6012207,594.5669434,39.95095215,26.38829956,30.832724,88.01518555,24.81817474,22.39250031,35.04341431
Z Mandibular patch 218,-660.0927734,-664.39375,-657.6225098,-661.3095215,-658.1075195,-662.301416,-593.0487305,-604.7341309,-594.2560059,-605.1044434,-592.1364746,-605.0850586,-853.2990234,-852.8644531,-851.8260742,-851.7267578,-852.5448242,-850.0322266,-855.5952148,-847.5580078,-1270.600098,-1270.969922,-1270.745313,-1233.938379,-1272.154883,-1269.002148,-1280.432227
X Mandibular patch 217,52.7338623,-52.33775024,58.07015991,-45.49107666,58.10106201,-37.52064819,70.22321167,-21.86892548,72.71288452,-14.96911316,77.24307251,-13.16963501,-51.59501953,31.60455933,-40.70278625,42.3638092,-48.94264221,44.65058289,-41.51494446,54.37747803,11.97407074,10.65195923,8.657863617,-19.51912689,12.09920883,13.99660034,10.06477509
Y Mandibular patch 217,-138.3172119,-111.4434326,116.77771,96.86446533,357.5228271,322.4555664,-136.5763184,-124.9657959,116.0217773,97.23609619,341.0962402,336.2135742,-105.7269653,-100.9705261,126.4008789,123.3046265,368.6449463,333.8981934,603.0701172,571.7429688,18.99872131,8.137548065,10.13241272,67.92861938,5.381540298,0.997399998,19.9865921
Z Mandibular patch 217,-669.0871094,-669.1913086,-668.5479492,-671.2532715,-670.3338867,-672.7640137,-605.5124023,-612.8080078,-605.2209961,-612.5210938,-606.3418457,-613.3332031,-860.7953125,-863.4731445,-862.6260742,-861.4119141,-862.0324219,-861.2177734,-862.4313477,-859.3672852,-1280.694238,-1279.315527,-1277.493359,-1224.966504,-1279.991504,-1278.425684,-1294.524805
X Mandibular patch 216,54.0064209,-49.26325378,57.52180176,-42.54331665,59.05945435,-34.68511963,69.3069458,-19.70502014,73.58015137,-12.63970261,76.74796753,-11.24230652,-47.84696045,31.63787537,-38.01842651,42.64322815,-46.39763184,43.70447693,-39.28813782,53.79671021,11.86031494,9.713635254,10.35738525,-21.64515839,13.23165741,15.5875,11.11709747
Y Mandibular patch 216,-150.4342285,-122.7004883,103.4169922,84.64057007,346.1434326,307.4083008,-150.1746094,-138.1472778,104.5318237,85.18123779,326.1877441,323.3414307,-116.6561279,-114.7958984,115.6855957,112.2147461,357.0926758,321.1539307,592.4265625,557.6108887,7.038822937,-1.802105331,-0.524437189,60.26934204,-5.604732513,-11.24410019,8.891439819
Z Mandibular patch 216,-660.3009766,-661.232666,-660.1399902,-664.9934082,-663.6546875,-665.5911133,-596.4661133,-604.6769531,-595.9262695,-603.6890625,-599.3837402,-606.3339355,-855.0744141,-856.7400391,-856.9955078,-853.4933594,-854.999707,-852.665332,-855.4581055,-850.2960938,-1272.093555,-1271.71543,-1268.590723,-1231.643848,-1271.890234,-1269.620996,-1291.186816
X Mandibular patch 215,60.35702515,-44.76991577,67.2604126,-37.22127991,65.71224976,-27.33178406,79.11459351,-12.65356827,80.38068237,-6.486183167,86.1404541,-6.648614502,-43.01557617,41.53091431,-31.33024597,51.43319092,-38.40601196,52.60479736,-34.58392639,65.38269653,20.12210541,19.90695343,12.5654541,-25.38026886,19.51850433,19.14290009,16.5920517
Y Mandibular patch 215,-112.8399902,-89.62967529,146.4361694,119.2752686,380.4121338,346.8334961,-113.2369629,-101.4123108,142.2479736,122.766394,368.5185059,364.3198242,-79.31898193,-76.71618652,150.2406982,144.5807861,394.7973633,359.7622559,623.9064453,599.6733887,44.68964233,28.79737549,33.45998535,90.34777222,27.62579651,26.46749878,38.86413879
Z Mandibular patch 215,-667.0760742,-669.9162598,-665.0125977,-667.9620117,-666.0429199,-670.4836914,-600.7171875,-611.3693359,-602.1338379,-611.9914063,-599.6875488,-611.5234863,-859.2438477,-859.6955078,-859.7174805,-858.8206055,-859.5239258,-858.0226563,-861.437793,-856.0413086,-1276.751953,-1278.040918,-1277.917383,-1226.438086,-1280.455957,-1278.006641,-1287.231738
X Mandibular patch 214,73.28777466,-29.6448822,77.40075073,-23.2947464,76.26048584,-7.677787018,90.62926636,3.971702194,88.28433228,8.687461853,95.01618042,5.52131424,-26.22803345,54.77206421,-16.10690308,61.69474487,-20.44652252,64.74104614,-22.32332764,78.14372559,30.33056335,31.22319946,18.31917267,-35.92697754,34.83500671,31.69079895,23.70612793
Y Mandibular patch 214,-82.51595459,-67.84472656,167.1916748,137.8045776,403.6281738,372.2333252,-84.72185059,-79.88358154,167.2407593,146.8992676,388.9915283,384.6383789,-56.31514282,-58.41085815,177.7723511,167.5272949,417.8389648,383.505249,643.6431641,626.3550293,66.37961426,51.32116089,58.70787964,114.5475952,55.70022583,55.58430176,55.01948853
Z Mandibular patch 214,-644.8933105,-653.5206543,-640.4329102,-647.8124023,-642.0894043,-646.5837402,-575.9602051,-591.1189941,-577.9243652,-593.979248,-574.2997559,-591.0030762,-839.1808594,-837.2250977,-838.3155273,-839.7900391,-841.3640625,-832.6575195,-845.3876953,-831.0432617,-1257.289258,-1258.89834,-1260.481055,-1243.912402,-1260.049609,-1256.798145,-1267.109082
X Mandibular patch 213,72.84569092,-27.17384949,77.52289429,-20.75991058,76.50360718,-4.014840317,88.76442261,5.179906464,87.63427734,10.95981598,93.23320923,7.548287201,-23.06670685,55.37383423,-11.15319901,61.66818237,-17.14437256,65.03790894,-19.43817596,78.93418579,30.59370422,30.60260315,17.28460693,-36.87064514,35.03597717,32.11419983,23.30858459
Y Mandibular patch 213,-78.69415283,-65.42798462,168.4084961,138.0203979,403.8224365,372.9976318,-82.36750488,-80.15272217,168.9645142,149.0470459,389.0459961,385.2067383,-54.73540649,-58.08633423,180.5584473,168.5016968,421.4612305,385.8589844,643.4112793,628.3380371,68.0975647,52.51583862,60.28058472,116.9705933,59.40186768,57.9973999,55.53717651
Z Mandibular patch 213,-632.4112305,-643.9063965,-628.2185059,-636.9067383,-629.2128906,-634.089502,-563.9463867,-580.9392578,-567.3337402,-583.8907715,-561.8095703,-581.2244141,-828.5398438,-826.4985352,-825.4086914,-828.2994141,-832.0236328,-819.7931641,-836.3185547,-818.3865234,-1248.061719,-1248.551367,-1251.590723,-1254.424121,-1248.474121,-1244.434473,-1257.513477
X Mandibular patch 212,64.80133667,-29.34934692,71.05415039,-22.1306366,69.44765015,-5.956465149,80.26347656,2.282668877,80.77532349,6.900508881,83.65952759,4.036146545,-24.66805115,49.2834137,-13.83072662,53.2682373,-17.6987442,57.7682312,-20.8330658,72.41617432,25.94155884,25.60392456,10.63118439,-32.67796631,30.90881958,25.904599,17.6981842
Y Mandibular patch 212,-68.78189087,-59.10256958,174.5180908,141.5168457,407.3408936,377.5672119,-74.08485718,-73.41036987,175.2528564,156.586792,393.4029541,390.1593262,-49.63221436,-53.70172119,185.2472778,172.7636963,430.7175293,392.0675537,647.3794434,634.4806152,73.72451172,58.68363647,66.75336914,125.9711914,66.30861206,64.29849854,56.22952271
Z Mandibular patch 212,-611.5778809,-628.9992676,-605.6402832,-619.6957031,-609.4235352,-611.5655762,-545.6197754,-561.9777344,-550.8623047,-566.2116699,-542.9408691,-561.6674805,-810.3738281,-808.7105957,-806.7543457,-813.1265625,-811.4783691,-801.5077148,-818.4537598,-800.1216309,-1232.222949,-1231.897266,-1234.737305,-1269.730859,-1228.177734,-1224.744141,-1243.690723
X Mandibular patch 211,72.61256714,-32.8939209,77.40227661,-26.088797,75.37125244,-12.25968323,91.11832886,1.043409538,88.34839478,6.040826797,94.94194336,4.806189346,-28.80018921,52.62095337,-18.18631287,61.42071533,-23.14792938,63.59498901,-24.77788086,77.33833618,29.31065979,29.77783203,18.56774597,-35.12610474,32.91623535,30.11759949,23.66508789
